# C++ name	package	module	Luce name	file:line	kind
Gfx::ColorStop [default member initializers]	luce-browser-render	gfx	color_stop_init_fields	Libraries/LibGfx/Gradients.h:15	init fields
Gfx::CompositingAndBlendingOperator	luce-browser-render	gfx	CompositingAndBlendingOperator	Libraries/LibGfx/CompositingAndBlendingOperator.h:12	enum
Gfx::Details::ColorSpaceImpl	luce-browser-render	gfx	ColorSpaceImpl	Libraries/LibGfx/ColorSpace.cpp:20	struct
Gfx::DrawGlyph	luce-browser-render	web_fonts	DrawGlyph	Libraries/LibGfx/TextLayout.h:26	struct
Gfx::ExportFlags	luce-browser-render	gfx	ExportFlags	Libraries/LibGfx/ImmutableBitmap.h:43	struct
Gfx::ExportFormat	luce-browser-render	gfx	ExportFormat	Libraries/LibGfx/ImmutableBitmap.h:35	enum
Gfx::Filter	luce-browser-render	gfx	Filter	Libraries/LibGfx/Filter.h:42	struct
Gfx::Filter::Filter	luce-browser-render	gfx	filter_construct	Libraries/LibGfx/Filter.cpp:37	construct
Gfx::Filter::arithmetic	luce-browser-render	gfx	filter_arithmetic	Libraries/LibGfx/Filter.cpp:47	stub
Gfx::Filter::blend	luce-browser-render	gfx	filter_blend	Libraries/LibGfx/Filter.cpp:66	stub
Gfx::Filter::blur	luce-browser-render	gfx	filter_blur	Libraries/LibGfx/Filter.cpp:75	stub
Gfx::Filter::color	luce-browser-render	gfx	filter_color	Libraries/LibGfx/Filter.cpp:127	stub
Gfx::Filter::color_matrix	luce-browser-render	gfx	filter_color_matrix	Libraries/LibGfx/Filter.cpp:219	stub
Gfx::Filter::color_table	luce-browser-render	gfx	filter_color_table	Libraries/LibGfx/Filter.cpp:226	stub
Gfx::Filter::compose	luce-browser-render	gfx	filter_compose	Libraries/LibGfx/Filter.cpp:57	stub
Gfx::Filter::dilate	luce-browser-render	gfx	filter_dilate	Libraries/LibGfx/Filter.cpp:314	stub
Gfx::Filter::displacement_map	luce-browser-render	gfx	filter_displacement_map	Libraries/LibGfx/Filter.cpp:91	stub
Gfx::Filter::drop_shadow	luce-browser-render	gfx	filter_drop_shadow	Libraries/LibGfx/Filter.cpp:117	stub
Gfx::Filter::erode	luce-browser-render	gfx	filter_erode	Libraries/LibGfx/Filter.cpp:308	stub
Gfx::Filter::flood	luce-browser-render	gfx	filter_flood	Libraries/LibGfx/Filter.cpp:83	stub
Gfx::Filter::hue_rotate	luce-browser-render	gfx	filter_hue_rotate	Libraries/LibGfx/Filter.cpp:259	stub
Gfx::Filter::image	luce-browser-render	gfx	filter_image	Libraries/LibGfx/Filter.cpp:289	stub
Gfx::Filter::impl	luce-browser-render	gfx	filter_impl	Libraries/LibGfx/Filter.cpp:42	stub
Gfx::Filter::merge	luce-browser-render	gfx	filter_merge	Libraries/LibGfx/Filter.cpp:298	stub
Gfx::Filter::offset	luce-browser-render	gfx	filter_offset	Libraries/LibGfx/Filter.cpp:320	stub
Gfx::Filter::saturate	luce-browser-render	gfx	filter_saturate	Libraries/LibGfx/Filter.cpp:249	stub
Gfx::Filter::turbulence	luce-browser-render	gfx	filter_turbulence	Libraries/LibGfx/Filter.cpp:326	stub
Gfx::FilterImpl	luce-browser-render	gfx	FilterImpl	Libraries/LibGfx/FilterImpl.h:15	struct
Gfx::FilterImpl::clone	luce-browser-render	gfx	filter_impl_clone	Libraries/LibGfx/FilterImpl.h:23	stub
Gfx::FilterImpl::create	luce-browser-render	gfx	filter_impl_create	Libraries/LibGfx/FilterImpl.h:18	stub
Gfx::FlagRole	luce-browser-render	gfx	FlagRole	Libraries/LibGfx/SystemTheme.h:202	enum
Gfx::Font	luce-browser-render	web_fonts	Font	Libraries/LibGfx/Font/Font.h:58	struct
Gfx::Font [default member initializers]	luce-browser-render	web_fonts	font_init_fields	Libraries/LibGfx/Font/Font.h:58	init fields
Gfx::Font::Font	luce-browser-render	web_fonts	font_construct	Libraries/LibGfx/Font/Font.cpp:25	construct
Gfx::Font::ShapingCache	luce-browser-render	web_fonts	FontShapingCache	Libraries/LibGfx/Font/Font.h:89	struct
Gfx::Font::ShapingCache::clear	luce-browser-render	web_fonts	font_shaping_cache_clear	Libraries/LibGfx/Font/Font.cpp:151	stub
Gfx::Font::baseline	luce-browser-render	web_fonts	font_baseline	Libraries/LibGfx/Font/Font.h:74	stub
Gfx::Font::bold_variant	luce-browser-render	web_fonts	font_bold_variant	Libraries/LibGfx/Font/Font.cpp:106	stub
Gfx::Font::contains_glyph	luce-browser-render	web_fonts	font_contains_glyph	Libraries/LibGfx/Font/Font.h:69	stub
Gfx::Font::family	luce-browser-render	web_fonts	font_family	Libraries/LibGfx/Font/Font.h:76	stub
Gfx::Font::features	luce-browser-render	web_fonts	font_features	Libraries/LibGfx/Font/Font.h:87	stub
Gfx::Font::glyph_id_for_code_point	luce-browser-render	web_fonts	font_glyph_id_for_code_point	Libraries/LibGfx/Font/Font.h:71	stub
Gfx::Font::glyph_width	luce-browser-render	web_fonts	font_glyph_width	Libraries/LibGfx/Font/Font.cpp:70	stub
Gfx::Font::harfbuzz_font	luce-browser-render	web_fonts	font_harfbuzz_font	Libraries/LibGfx/Font/Font.cpp:116	stub
Gfx::Font::is_emoji_font	luce-browser-render	web_fonts	font_is_emoji_font	Libraries/LibGfx/Font/Font.cpp:173	stub
Gfx::Font::metrics	luce-browser-render	web_fonts	font_metrics	Libraries/LibGfx/Font/Font.cpp:55	stub
Gfx::Font::pixel_metrics	luce-browser-render	web_fonts	font_pixel_metrics	Libraries/LibGfx/Font/Font.h:66	stub
Gfx::Font::pixel_size	luce-browser-render	web_fonts	font_pixel_size	Libraries/LibGfx/Font/Font.cpp:90	stub
Gfx::Font::point_size	luce-browser-render	web_fonts	font_point_size	Libraries/LibGfx/Font/Font.cpp:95	stub
Gfx::Font::preferred_line_height	luce-browser-render	web_fonts	font_preferred_line_height	Libraries/LibGfx/Font/Font.h:72	stub
Gfx::Font::scaled_with_size	luce-browser-render	web_fonts	font_scaled_with_size	Libraries/LibGfx/Font/Font.cpp:76	stub
Gfx::Font::shaping_cache	luce-browser-render	web_fonts	font_shaping_cache	Libraries/LibGfx/Font/Font.h:96	stub
Gfx::Font::skia_font	luce-browser-render	web_fonts	font_skia_font	Libraries/LibGfx/Font/Font.cpp:138	stub
Gfx::Font::slope	luce-browser-render	web_fonts	font_slope	Libraries/LibGfx/Font/Font.h:67	stub
Gfx::Font::typeface	luce-browser-render	web_fonts	font_typeface	Libraries/LibGfx/Font/Font.h:81	stub
Gfx::Font::weight	luce-browser-render	web_fonts	font_weight	Libraries/LibGfx/Font/Font.h:68	stub
Gfx::Font::width	luce-browser-render	web_fonts	font_width	Libraries/LibGfx/Font/Font.cpp:68	stub
Gfx::Font::with_size	luce-browser-render	web_fonts	font_with_size	Libraries/LibGfx/Font/Font.cpp:85	stub
Gfx::Font::x_height	luce-browser-render	web_fonts	font_x_height	Libraries/LibGfx/Font/Font.h:73	stub
Gfx::FontCacheKey	luce-browser-render	web_fonts	FontCacheKey	Libraries/LibGfx/Font/Typeface.h:41	struct
Gfx::FontCacheKey::hash	luce-browser-render	web_fonts	font_cache_key_hash	Libraries/LibGfx/Font/Typeface.h:51	stub
Gfx::FontCacheKey::operator==	luce-browser-render	web_fonts	font_cache_key_eq	Libraries/LibGfx/Font/Typeface.h:46	stub
Gfx::FontCascadeList	luce-browser-render	web_fonts	FontCascadeList	Libraries/LibGfx/FontCascadeList.h:17	struct
Gfx::FontCascadeList::Entry	luce-browser-render	web_fonts	FontCascadeListEntry	Libraries/LibGfx/FontCascadeList.h:58	opaque
Gfx::FontCascadeList::PendingFace	luce-browser-render	web_fonts	FontCascadeListPendingFace	Libraries/LibGfx/FontCascadeList.h:69	opaque
Gfx::FontCascadeList::PendingFace::PendingFace	luce-browser-render	web_fonts	font_cascade_list_pending_face_construct	Libraries/LibGfx/FontCascadeList.h:71	construct
Gfx::FontCascadeList::PendingFace::covers	luce-browser-render	web_fonts	font_cascade_list_pending_face_covers	Libraries/LibGfx/FontCascadeList.h:78	stub
Gfx::FontCascadeList::PendingFace::start_load	luce-browser-render	web_fonts	font_cascade_list_pending_face_start_load	Libraries/LibGfx/FontCascadeList.h:89	stub
Gfx::FontCascadeList::TriggerPendingLoads	luce-browser-render	web_fonts	FontCascadeListTriggerPendingLoads	Libraries/LibGfx/FontCascadeList.h:50	enum
Gfx::FontCascadeList::add	luce-browser-render	web_fonts	font_cascade_list_add	Libraries/LibGfx/FontCascadeList.cpp:11	stub
Gfx::FontCascadeList::add	luce-browser-render	web_fonts	font_cascade_list_add_vector	Libraries/LibGfx/FontCascadeList.cpp:16	stub
Gfx::FontCascadeList::add_pending_face	luce-browser-render	web_fonts	font_cascade_list_add_pending_face	Libraries/LibGfx/FontCascadeList.cpp:37	stub
Gfx::FontCascadeList::create	luce-browser-render	web_fonts	font_cascade_list_create	Libraries/LibGfx/FontCascadeList.h:21	stub
Gfx::FontCascadeList::equals	luce-browser-render	web_fonts	font_cascade_list_equals	Libraries/LibGfx/FontCascadeList.cpp:117	stub
Gfx::FontCascadeList::extend	luce-browser-render	web_fonts	font_cascade_list_extend	Libraries/LibGfx/FontCascadeList.cpp:55	stub
Gfx::FontCascadeList::first	luce-browser-render	web_fonts	font_cascade_list_first	Libraries/LibGfx/FontCascadeList.h:28	stub
Gfx::FontCascadeList::first_text_face	luce-browser-render	web_fonts	font_cascade_list_first_text_face	Libraries/LibGfx/FontCascadeList.h:100	stub
Gfx::FontCascadeList::font_for_code_point	luce-browser-render	web_fonts	font_cascade_list_font_for_code_point	Libraries/LibGfx/FontCascadeList.cpp:61	stub
Gfx::FontCascadeList::for_each_font_entry	luce-browser-render	web_fonts	font_cascade_list_for_each_font_entry	Libraries/LibGfx/FontCascadeList.h:31	stub
Gfx::FontCascadeList::is_empty	luce-browser-render	web_fonts	font_cascade_list_is_empty	Libraries/LibGfx/FontCascadeList.h:27	stub
Gfx::FontCascadeList::set_last_resort_font	luce-browser-render	web_fonts	font_cascade_list_set_last_resort_font	Libraries/LibGfx/FontCascadeList.h:97	stub
Gfx::FontCascadeList::set_system_font_fallback_callback	luce-browser-render	web_fonts	font_cascade_list_set_system_font_fallback_callback	Libraries/LibGfx/FontCascadeList.h:98	stub
Gfx::FontCascadeList::size	luce-browser-render	web_fonts	font_cascade_list_size	Libraries/LibGfx/FontCascadeList.h:26	stub
Gfx::FontData	luce-browser-render	web_fonts	FontData	Libraries/LibGfx/Font/FontData.h:14	struct
Gfx::FontData::FontData	luce-browser-render	web_fonts	font_data_construct_byte_buffer	Libraries/LibGfx/Font/FontData.cpp:30	construct
Gfx::FontData::FontData	luce-browser-render	web_fonts	font_data_construct_core_resource	Libraries/LibGfx/Font/FontData.cpp:35	construct
Gfx::FontData::bytes	luce-browser-render	web_fonts	font_data_bytes	Libraries/LibGfx/Font/FontData.cpp:21	stub
Gfx::FontData::create_from_byte_buffer	luce-browser-render	web_fonts	font_data_create_from_byte_buffer	Libraries/LibGfx/Font/FontData.cpp:11	stub
Gfx::FontData::create_from_resource	luce-browser-render	web_fonts	font_data_create_from_resource	Libraries/LibGfx/Font/FontData.cpp:16	stub
Gfx::FontDatabase	luce-browser-render	web_fonts	FontDatabase	Libraries/LibGfx/Font/FontDatabase.h:44	struct
Gfx::FontDatabase::CodePointFallbackEntry	luce-browser-render	web_fonts	FontDatabaseCodePointFallbackEntry	Libraries/LibGfx/Font/FontDatabase.h:62	opaque
Gfx::FontDatabase::FontDatabase	luce-browser-render	web_fonts	font_database_construct	Libraries/LibGfx/Font/FontDatabase.cpp:46	construct
Gfx::FontDatabase::font_directories	luce-browser-render	web_fonts	font_database_font_directories	Libraries/LibGfx/Font/FontDatabase.cpp:77	stub
Gfx::FontDatabase::for_each_typeface_with_family_name	luce-browser-render	web_fonts	font_database_for_each_typeface_with_family_name	Libraries/LibGfx/Font/FontDatabase.cpp:72	stub
Gfx::FontDatabase::get	luce-browser-render	web_fonts	font_database_get	Libraries/LibGfx/Font/FontDatabase.cpp:48	stub
Gfx::FontDatabase::get_font_for_code_point	luce-browser-render	web_fonts	font_database_get_font_for_code_point	Libraries/LibGfx/Font/FontDatabase.cpp:53	stub
Gfx::FontDatabase::install_system_font_provider	luce-browser-render	web_fonts	font_database_install_system_font_provider	Libraries/LibGfx/Font/FontDatabase.cpp:33	stub
Gfx::FontDatabase::system_font_provider_name	luce-browser-render	web_fonts	font_database_system_font_provider_name	Libraries/LibGfx/Font/FontDatabase.cpp:40	stub
Gfx::FontDatabase::the	luce-browser-render	web_fonts	font_database_the	Libraries/LibGfx/Font/FontDatabase.cpp:27	stub
Gfx::FontFormat	luce-browser-render	web_fonts	FontFormat	Libraries/LibGfx/Font/FontSupport.h:13	enum
Gfx::FontPixelMetrics	luce-browser-render	web_fonts	FontPixelMetrics	Libraries/LibGfx/Font/Font.h:26	struct
Gfx::FontPixelMetrics::line_spacing	luce-browser-render	web_fonts	font_pixel_metrics_line_spacing	Libraries/LibGfx/Font/Font.h:40	stub
Gfx::FontStyleMapping	luce-browser-render	web_fonts	FontStyleMapping	Libraries/LibGfx/Font/FontStyleMapping.h:14	struct
Gfx::FontTech	luce-browser-render	web_fonts	FontTech	Libraries/LibGfx/Font/FontSupport.h:23	enum
Gfx::FontVariationAxis	luce-browser-render	web_fonts	FontVariationAxis	Libraries/LibGfx/Font/FontVariationSettings.h:16	struct
Gfx::FontVariationAxis::FontVariationAxis	luce-browser-render	web_fonts	font_variation_axis_construct	Libraries/LibGfx/Font/FontVariationSettings.h:20	construct
Gfx::FontVariationAxis::operator==	luce-browser-render	web_fonts	font_variation_axis_eq	Libraries/LibGfx/Font/FontVariationSettings.h:26	stub
Gfx::FontVariationSettings	luce-browser-render	web_fonts	FontVariationSettings	Libraries/LibGfx/Font/FontVariationSettings.h:33	struct
Gfx::FontVariationSettings::is_empty	luce-browser-render	web_fonts	font_variation_settings_is_empty	Libraries/LibGfx/Font/FontVariationSettings.h:56	stub
Gfx::FontVariationSettings::set_optical_sizing	luce-browser-render	web_fonts	font_variation_settings_set_optical_sizing	Libraries/LibGfx/Font/FontVariationSettings.h:51	stub
Gfx::FontVariationSettings::set_weight	luce-browser-render	web_fonts	font_variation_settings_set_weight	Libraries/LibGfx/Font/FontVariationSettings.h:39	stub
Gfx::FontVariationSettings::set_width	luce-browser-render	web_fonts	font_variation_settings_set_width	Libraries/LibGfx/Font/FontVariationSettings.h:45	stub
Gfx::FontVariationSettings::to_sorted_list	luce-browser-render	web_fonts	font_variation_settings_to_sorted_list	Libraries/LibGfx/Font/FontVariationSettings.h:58	stub
Gfx::FontWidth	luce-browser-render	web_fonts	FontWidth	Libraries/LibGfx/Font/Font.h:44	enum
Gfx::FourCC	luce-browser-render	gfx	FourCc	Libraries/LibGfx/FourCC.h:13	struct
Gfx::FourCC::FourCC	luce-browser-render	gfx	four_cc_construct	Libraries/LibGfx/FourCC.h:16	construct
Gfx::FourCC::from_u32	luce-browser-render	gfx	four_cc_from_u32	Libraries/LibGfx/FourCC.h:24	stub
Gfx::FourCC::operator<	luce-browser-render	gfx	four_cc_lt	Libraries/LibGfx/FourCC.h:45	stub
Gfx::FourCC::to_u32	luce-browser-render	gfx	four_cc_to_u32	Libraries/LibGfx/FourCC.h:37	stub
Gfx::GlyphRun	luce-browser-render	web_fonts	GlyphRun	Libraries/LibGfx/TextLayout.h:33	struct
Gfx::GlyphRun::CachedTextBlob	luce-browser-render	web_fonts	GlyphRunCachedTextBlob	Libraries/LibGfx/TextLayout.cpp:21	opaque
Gfx::GlyphRun::GlyphRun	luce-browser-render	web_fonts	glyph_run_construct	Libraries/LibGfx/TextLayout.cpp:27	construct
Gfx::GlyphRun::TextType	luce-browser-render	web_fonts	GlyphRunTextType	Libraries/LibGfx/TextLayout.h:35	enum
Gfx::GlyphRun::cached_blob_bounds	luce-browser-render	web_fonts	glyph_run_cached_blob_bounds	Libraries/LibGfx/TextLayout.cpp:83	stub
Gfx::GlyphRun::cached_skia_text_blob	luce-browser-render	web_fonts	glyph_run_cached_skia_text_blob	Libraries/LibGfx/TextLayout.cpp:90	stub
Gfx::GlyphRun::ensure_text_blob	luce-browser-render	web_fonts	glyph_run_ensure_text_blob	Libraries/LibGfx/TextLayout.cpp:51	stub
Gfx::GlyphRun::font	luce-browser-render	web_fonts	glyph_run_font	Libraries/LibGfx/TextLayout.h:46	stub
Gfx::GlyphRun::get_glyph_intercepts	luce-browser-render	web_fonts	glyph_run_get_glyph_intercepts	Libraries/LibGfx/TextLayout.cpp:97	stub
Gfx::GlyphRun::glyphs	luce-browser-render	web_fonts	glyph_run_glyphs	Libraries/LibGfx/TextLayout.h:49	stub
Gfx::GlyphRun::glyphs	luce-browser-render	web_fonts	glyph_run_glyphs_const	Libraries/LibGfx/TextLayout.h:48	stub
Gfx::GlyphRun::is_empty	luce-browser-render	web_fonts	glyph_run_is_empty	Libraries/LibGfx/TextLayout.h:50	stub
Gfx::GlyphRun::slice	luce-browser-render	web_fonts	glyph_run_slice	Libraries/LibGfx/TextLayout.cpp:37	stub
Gfx::GlyphRun::text_type	luce-browser-render	web_fonts	glyph_run_text_type	Libraries/LibGfx/TextLayout.h:47	stub
Gfx::GlyphRun::width	luce-browser-render	web_fonts	glyph_run_width	Libraries/LibGfx/TextLayout.h:51	stub
Gfx::GradientPaintStyle	luce-browser-render	gfx	GradientPaintStyle	Libraries/LibGfx/PaintStyle.h:49	struct
Gfx::GradientPaintStyle::add_color_stop	luce-browser-render	gfx	gradient_paint_style_add_color_stop_color_stop	Libraries/LibGfx/PaintStyle.h:56	stub
Gfx::GradientPaintStyle::add_color_stop	luce-browser-render	gfx	gradient_paint_style_add_color_stop_f32	Libraries/LibGfx/PaintStyle.h:51	stub
Gfx::GradientPaintStyle::color_stops	luce-browser-render	gfx	gradient_paint_style_color_stops	Libraries/LibGfx/PaintStyle.h:69	stub
Gfx::GradientPaintStyle::is_visible	luce-browser-render	gfx	gradient_paint_style_is_visible_impl	Libraries/LibGfx/PaintStyle.h:74	impl
Gfx::GradientPaintStyle::repeat_length	luce-browser-render	gfx	gradient_paint_style_repeat_length	Libraries/LibGfx/PaintStyle.h:72	stub
Gfx::GradientPaintStyle::set_color_stops	luce-browser-render	gfx	gradient_paint_style_set_color_stops	Libraries/LibGfx/PaintStyle.h:70	stub
Gfx::GradientPaintStyle::set_repeat_length	luce-browser-render	gfx	gradient_paint_style_set_repeat_length	Libraries/LibGfx/PaintStyle.h:64	stub
Gfx::HSV	luce-browser-render	gfx	Hsv	Libraries/LibGfx/Color.h:40	struct
Gfx::ImageCursor	luce-browser-render	gfx	ImageCursor	Libraries/LibGfx/Cursor.h:41	struct
Gfx::ImageCursor::operator==	luce-browser-render	gfx	image_cursor_eq	Libraries/LibGfx/Cursor.cpp:14	stub
Gfx::ImmutableBitmap	luce-browser-render	gfx	ImmutableBitmap	Libraries/LibGfx/ImmutableBitmap.h:50	struct
Gfx::ImmutableBitmap::ImmutableBitmap	luce-browser-render	gfx	immutable_bitmap_construct	Libraries/LibGfx/ImmutableBitmap.cpp:332	construct
Gfx::ImmutableBitmap::alpha_type	luce-browser-render	gfx	immutable_bitmap_alpha_type	Libraries/LibGfx/ImmutableBitmap.cpp:66	stub
Gfx::ImmutableBitmap::bitmap	luce-browser-render	gfx	immutable_bitmap_bitmap	Libraries/LibGfx/ImmutableBitmap.cpp:188	stub
Gfx::ImmutableBitmap::create	luce-browser-render	gfx	immutable_bitmap_create_alpha_type	Libraries/LibGfx/ImmutableBitmap.cpp:301	stub
Gfx::ImmutableBitmap::create	luce-browser-render	gfx	immutable_bitmap_create_color_space	Libraries/LibGfx/ImmutableBitmap.cpp:283	stub
Gfx::ImmutableBitmap::create_from_yuv	luce-browser-render	gfx	immutable_bitmap_create_from_yuv	Libraries/LibGfx/ImmutableBitmap.cpp:204	stub
Gfx::ImmutableBitmap::create_snapshot_from_painting_surface	luce-browser-render	gfx	immutable_bitmap_create_snapshot_from_painting_surface	Libraries/LibGfx/ImmutableBitmap.cpp:316	stub
Gfx::ImmutableBitmap::ensure_sk_image	luce-browser-render	gfx	immutable_bitmap_ensure_sk_image	Libraries/LibGfx/ImmutableBitmap.cpp:241	stub
Gfx::ImmutableBitmap::export_to_byte_buffer	luce-browser-render	gfx	immutable_bitmap_export_to_byte_buffer	Libraries/LibGfx/ImmutableBitmap.cpp:121	stub
Gfx::ImmutableBitmap::get_pixel	luce-browser-render	gfx	immutable_bitmap_get_pixel	Libraries/LibGfx/ImmutableBitmap.cpp:266	stub
Gfx::ImmutableBitmap::height	luce-browser-render	gfx	immutable_bitmap_height	Libraries/LibGfx/ImmutableBitmap.cpp:51	stub
Gfx::ImmutableBitmap::lock_context	luce-browser-render	gfx	immutable_bitmap_lock_context	Libraries/LibGfx/ImmutableBitmap.cpp:344	stub
Gfx::ImmutableBitmap::rect	luce-browser-render	gfx	immutable_bitmap_rect	Libraries/LibGfx/ImmutableBitmap.cpp:56	stub
Gfx::ImmutableBitmap::size	luce-browser-render	gfx	immutable_bitmap_size	Libraries/LibGfx/ImmutableBitmap.cpp:61	stub
Gfx::ImmutableBitmap::sk_image	luce-browser-render	gfx	immutable_bitmap_sk_image	Libraries/LibGfx/ImmutableBitmap.cpp:73	stub
Gfx::ImmutableBitmap::unlock_context	luce-browser-render	gfx	immutable_bitmap_unlock_context	Libraries/LibGfx/ImmutableBitmap.cpp:351	stub
Gfx::ImmutableBitmap::width	luce-browser-render	gfx	immutable_bitmap_width	Libraries/LibGfx/ImmutableBitmap.cpp:46	stub
Gfx::ImmutableBitmapImpl	luce-browser-render	gfx	ImmutableBitmapImpl	Libraries/LibGfx/ImmutableBitmap.cpp:38	struct
Gfx::InterpolationColorSpace	luce-browser-render	gfx	InterpolationColorSpace	Libraries/LibGfx/InterpolationColorSpace.h:11	enum
Gfx::LineStyle	luce-browser-render	gfx	LineStyle	Libraries/LibGfx/LineStyle.h:11	enum
Gfx::MaskKind	luce-browser-render	gfx	MaskKind	Libraries/LibGfx/Forward.h:64	enum
